#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2014/02/28 17:13
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
C2H2     C2H2 tracer                    1.200E-02  2     3066 1.000E+00 kg C/s
MBO      MBO tracer                     1.200E-02  5     3067 1.000E+00 kg C/s
GLYC     GLYC tracer                    6.000E-02  1     3068 1.000E+00 kg/s
HAC      HAC tracer                     7.400E-02  1     3069 1.000E+00 kg/s
ACRPAN   ACRPAN tracer                  1.330E-01  1     3070 1.000E+00 kg/s
ENPAN    ENPAN tracer                   1.820E-01  1     3071 1.000E+00 kg/s
GLPAN    GLPAN tracer                   1.370E-01  1     3072 1.000E+00 kg/s
GPAN     GPAN tracer                    1.350E-01  1     3073 1.000E+00 kg/s
MPAN     MPAN tracer                    1.320E-01  1     3074 1.000E+00 kg/s
NIPAN    NIPAN tracer                   2.240E-01  1     3075 1.000E+00 kg/s
O3       Pure O3 tracer                 4.800E-02  1     3076 1.000E+00 kg/s
#==============================================================================
# GEOS-CHEM tracers [kg]
#==============================================================================
NOx      NOx tracer                     1.400E-02  1     4001 1.000E+00 kg
Ox       Ox tracer                      4.800E-02  1     4002 1.000E+00 kg
PAN      PAN tracer                     1.210E-01  1     4003 1.000E+00 kg
CO       CO tracer                      2.800E-02  1     4004 1.000E+00 kg
ALK4     ALK4 tracer                    1.200E-02  4     4005 1.000E+00 kg C
ISOP     ISOP tracer                    1.200E-02  5     4006 1.000E+00 kg C
HNO3     HNO3 tracer                    6.300E-02  1     4007 1.000E+00 kg
H2O2     H2O2 tracer                    3.400E-02  1     4008 1.000E+00 kg
ACET     ACET tracer                    1.200E-02  3     4009 1.000E+00 kg C
MEK      MEK tracer                     1.200E-02  4     4010 1.000E+00 kg C
ALD2     ALD2 tracer                    1.200E-02  2     4011 1.000E+00 kg C
RCHO     RCHO tracer                    5.800E-02  1     4012 1.000E+00 kg
MVK      MVK tracer                     7.000E-02  1     4013 1.000E+00 kg
MACR     MACR tracer                    7.000E-02  1     4014 1.000E+00 kg
PMN      PMN tracer                     1.470E-01  1     4015 1.000E+00 kg
PPN      PPN tracer                     1.350E-01  1     4016 1.000E+00 kg
R4N2     R4N2 tracer                    1.190E-01  1     4017 1.000E+00 kg
PRPE     PRPE tracer                    1.200E-02  3     4018 1.000E+00 kg C
C3H8     C3H8 tracer                    1.200E-02  3     4019 1.000E+00 kg C
CH2O     CH2O tracer                    3.000E-02  1     4020 1.000E+00 kg
C2H6     C2H6 tracer                    1.200E-02  2     4021 1.000E+00 kg C
N2O5     N2O5 tracer                    1.050E-01  1     4022 1.000E+00 kg
HNO4     HNO4 tracer                    7.900E-02  1     4023 1.000E+00 kg
MP       MP tracer                      4.800E-02  1     4024 1.000E+00 kg
DMS      DMS tracer                     6.200E-02  1     4025 1.000E+00 kg
SO2      SO2 tracer                     6.400E-02  1     4026 1.000E+00 kg
SO4      SO4 tracer                     9.600E-02  1     4027 1.000E+00 kg
SO4s     SO4s tracer                    9.600E-02  1     4028 1.000E+00 kg
MSA      MSA tracer                     9.600E-02  1     4029 1.000E+00 kg
NH3      NH3 tracer                     1.700E-02  1     4030 1.000E+00 kg
NH4      NH4 tracer                     1.800E-02  1     4031 1.000E+00 kg
NIT      NIT tracer                     6.200E-02  1     4032 1.000E+00 kg
NITs     NITs tracer                    6.200E-02  1     4033 1.000E+00 kg
BCPI     BCPI tracer                    1.200E-02  1     4034 1.000E+00 kg
OCPI     OCPI tracer                    1.200E-02  1     4035 1.000E+00 kg
BCPO     BCPO tracer                    1.200E-02  1     4036 1.000E+00 kg
OCPO     OCPO tracer                    1.200E-02  1     4037 1.000E+00 kg
ALPH     ALPH tracer                    1.360E-01  1     4038 1.000E+00 kg
LIMO     LIMO tracer                    1.360E-01  1     4039 1.000E+00 kg
ALCO     ALCO tracer                    1.420E-01  1     4040 1.000E+00 kg
SOG1     SOG1 tracer                    1.500E-01  1     4041 1.000E+00 kg
SOG2     SOG2 tracer                    1.600E-01  1     4042 1.000E+00 kg
SOG3     SOG3 tracer                    2.200E-01  1     4043 1.000E+00 kg
SOG4     SOG4 tracer                    1.300E-01  1     4044 1.000E+00 kg
SOG5     SOG5 tracer                    1.500E-01  1     4045 1.000E+00 kg
SOA1     SOA1 tracer                    1.500E-01  1     4046 1.000E+00 kg
SOA2     SOA2 tracer                    1.600E-01  1     4047 1.000E+00 kg
SOA3     SOA3 tracer                    2.200E-01  1     4048 1.000E+00 kg
SOA4     SOA4 tracer                    1.300E-01  1     4049 1.000E+00 kg
SOA5     SOA5 tracer                    1.500E-01  1     4050 1.000E+00 kg
DST1     DST1 tracer                    2.900E-02  1     4051 1.000E+00 kg
DST2     DST2 tracer                    2.900E-02  1     4052 1.000E+00 kg
DST3     DST3 tracer                    2.900E-02  1     4053 1.000E+00 kg
DST4     DST4 tracer                    2.900E-02  1     4054 1.000E+00 kg
SALA     SALA tracer                    3.600E-02  1     4055 1.000E+00 kg
SALC     SALC tracer                    3.600E-02  1     4056 1.000E+00 kg
GLYX     GLYX tracer                    5.800E-02  1     4057 1.000E+00 kg
MGLY     MGLY tracer                    7.200E-02  1     4058 1.000E+00 kg
BENZ     BENZ tracer                    1.200E-02  6     4059 1.000E+00 kg C
TOLU     TOLU tracer                    1.200E-02  7     4060 1.000E+00 kg C
XYLE     XYLE tracer                    1.200E-02  8     4061 1.000E+00 kg C
MONX     MONX tracer                    1.200E-02 10     4062 1.000E+00 kg C
SOAG     SOAG tracer                    5.800E-02  1     4063 1.000E+00 kg
SOAM     SOAM tracer                    7.200E-02  1     4064 1.000E+00 kg
C2H4     C2H4 tracer                    1.200E-02  2     4065 1.000E+00 kg C
C2H2     C2H2 tracer                    1.200E-02  2     4066 1.000E+00 kg C
MBO      MBO tracer                     1.200E-02  5     4067 1.000E+00 kg C
GLYC     GLYC tracer                    6.000E-02  1     4068 1.000E+00 kg
HAC      HAC tracer                     7.400E-02  1     4069 1.000E+00 kg
ACRPAN   ACRPAN tracer                  1.330E-01  1     4070 1.000E+00 kg
ENPAN    ENPAN tracer                   1.820E-01  1     4071 1.000E+00 kg
GLPAN    GLPAN tracer                   1.370E-01  1     4072 1.000E+00 kg
GPAN     GPAN tracer                    1.350E-01  1     4073 1.000E+00 kg
MPAN     MPAN tracer                    1.320E-01  1     4074 1.000E+00 kg
NIPAN    NIPAN tracer                   2.240E-01  1     4075 1.000E+00 kg
O3       Pure O3 tracer                 4.800E-02  1     4076 1.000E+00 kg
#==============================================================================
# SOA GPROD & APROD [kg/kg]
#==============================================================================
PROD01   PROD01                         1.000E+00  1     6001 1.000E+00 kg/kg
PROD02   PROD02                         1.000E+00  1     6002 1.000E+00 kg/kg
PROD03   PROD03                         1.000E+00  1     6003 1.000E+00 kg/kg
PROD04   PROD04                         1.000E+00  1     6004 1.000E+00 kg/kg
PROD05   PROD05                         1.000E+00  1     6005 1.000E+00 kg/kg
PROD06   PROD06                         1.000E+00  1     6006 1.000E+00 kg/kg
PROD07   PROD07                         1.000E+00  1     6007 1.000E+00 kg/kg
PROD08   PROD08                         1.000E+00  1     6008 1.000E+00 kg/kg
PROD09   PROD09                         1.000E+00  1     6009 1.000E+00 kg/kg
PROD10   PROD10                         1.000E+00  1     6010 1.000E+00 kg/kg
PROD11   PROD11                         1.000E+00  1     6011 1.000E+00 kg/kg
PROD12   PROD12                         1.000E+00  1     6012 1.000E+00 kg/kg
PROD13   PROD13                         1.000E+00  1     6013 1.000E+00 kg/kg
PROD14   PROD14                         1.000E+00  1     6014 1.000E+00 kg/kg
PROD15   PROD15                         1.000E+00  1     6015 1.000E+00 kg/kg
PROD16   PROD16                         1.000E+00  1     6016 1.000E+00 kg/kg
PROD17   PROD17                         1.000E+00  1     6017 1.000E+00 kg/kg
PROD18   PROD18                         1.000E+00  1     6018 1.000E+00 kg/kg
PROD19   PROD19                         1.000E+00  1     6019 1.000E+00 kg/kg
PROD20   PROD20                         1.000E+00  1     6020 1.000E+00 kg/kg
PROD21   PROD21                         1.000E+00  1     6021 1.000E+00 kg/kg
PROD22   PROD22                         1.000E+00  1     6022 1.000E+00 kg/kg
PROD23   PROD23                         1.000E+00  1     6023 1.000E+00 kg/kg
PROD24   PROD24                         1.000E+00  1     6024 1.000E+00 kg/kg
PROD25   PROD25                         1.000E+00  1     6025 1.000E+00 kg/kg
PROD26   PROD26                         1.000E+00  1     6026 1.000E+00 kg/kg
PROD27   PROD27                         1.000E+00  1     6027 1.000E+00 kg/kg
PROD28   PROD28                         1.000E+00  1     6028 1.000E+00 kg/kg
#==============================================================================
# ND21 diagnostic quantities
#==============================================================================
OPTD     Cloud optical depth            0.000E+00  1    14001 1.000E+00 unitless
CLDTOT   3-D cloud frc                  0.000E+00  1    14002 1.000E+00 unitless
                                        0.000E+00  1    14003 1.000E+00 unitless
OPD      Mineral dust opt depth         0.000E+00  1    14004 1.000E+00 unitless
SD       Mineral dust surface area      0.000E+00  1    14005 1.000E+00 cm2/cm3
OPSO4    Sulfate opt depth (550 nm)     0.000E+00  1    14006 1.000E+00 unitless
HGSO4    Hygr growth of SO4             0.000E+00  1    14007 1.000E+00 unitless
SSO4     Sulfate surface area           0.000E+00  1    14008 1.000E+00 cm2/cm3
OPBC     Black carbon opt depth (550 nm 0.000E+00  1    14009 1.000E+00 unitless
HGBC     Hygr growth of BC              0.000E+00  1    14010 1.000E+00 unitless
SBC      BC surface area                0.000E+00  1    14011 1.000E+00 cm2/cm3
OPOC     Org carbon opt depth (550 nm)  0.000E+00  1    14012 1.000E+00 unitless
HGOC     Hygr growth of OC              0.000E+00  1    14013 1.000E+00 unitless
SOC      OC surface area                0.000E+00  1    14014 1.000E+00 cm2/cm3
OPSSa    Seasalt (accum) opt depth (550 0.000E+00  1    14015 1.000E+00 unitless
HGSSa    Hygr growth of seasalt (accum) 0.000E+00  1    14016 1.000E+00 unitless
SSSa     Seasalt (accum) surface area   0.000E+00  1    14017 1.000E+00 cm2/cm3
OPSSc    Seasalt (coarse) opt depth (55 0.000E+00  1    14018 1.000E+00 unitless
HGSSc    Hygr growth of seasalt (coarse 0.000E+00  1    14019 1.000E+00 unitless
SSSc     Seasalt (coarse) surface area  0.000E+00  1    14020 1.000E+00 cm2/cm3
OPD1     Dust bin 1 AOD (550 nm)        0.000E+00  1    14021 1.000E+00 unitless
OPD2     Dust bin 2 AOD (550 nm)        0.000E+00  1    14022 1.000E+00 unitless
OPD3     Dust bin 3 AOD (550 nm)        0.000E+00  1    14023 1.000E+00 unitless
OPD4     Dust bin 4 AOD (550 nm)        0.000E+00  1    14024 1.000E+00 unitless
OPD5     Dust bin 5 AOD (550 nm)        0.000E+00  1    14025 1.000E+00 unitless
OPD6     Dust bin 6 AOD (550 nm)        0.000E+00  1    14026 1.000E+00 unitless
OPD7     Dust bin 7 AOD (550 nm)        0.000E+00  1    14027 1.000E+00 unitless
#==============================================================================
# ND31 diagnostic quantities
#==============================================================================
PSURF    Surface pressure               0.000E+00  1    10001 1.000E+00 hPa
#==============================================================================
# ND41 diagnostic quantities
#==============================================================================
PBL-M    PBL depth                      0.000E+00  1    27001 1.000E+00 m
PBL-L    PBL depth                      0.000E+00  1    27002 1.000E+00 levels
#==============================================================================
# ND48 diagnostic quantities
#==============================================================================
O3       O3 time series                 4.800E-02  1    19001 1.000E+09 ppbv
OH       OH time series                 0.000E+00  1    19002 1.000E+00 molec/cm3
NOy      NOy time series                0.000E+00  1    19003 1.000E+09 ppbv
NO2dv    NO2 drydep vel                 0.000E+00  1    19004 1.000E+00 cm/s
O3dv     O3 drydep vel                  0.000E+00  1    19005 1.000E+00 cm/s
PANdv    PAN drydep vel                 0.000E+00  1    19006 1.000E+00 cm/s
HNO3dv   HNO3 drydep vel                0.000E+00  1    19007 1.000E+00 cm/s
H2O2dv   H2O2 drydep vel                0.000E+00  1    19008 1.000E+00 cm/s
NO       NO time series                 3.000E-02  1    19009 1.000E+09 ppbv
PBLTOP   PBL top pressure               0.000E+00  1    19010 1.000E+00 hPa
LT       Station local time             0.000E+00  1    19011 1.000E+00 h
ISOPf    ISOP emission flux             1.200E-02  1    19012 1.000E+00 molec/cm2/s
MOLEN    Monin-Obhukov length           0.000E+00  1    19013 1.000E+00 m
NO3      NO3 time series                6.200E-02  1    19014 1.000E+09 ppbv
PS       Surface pressure               0.000E+00  1    19015 1.000E+00 hPa
AVGW     Water vapor mixing ratio       3.300E-02  1    19016 1.000E+09 ppbv
RH       Relative humidity              0.000E+00  1    19017 1.000E+00 %
HCNcol   HCN column density             0.000E+00  1    19018 1.000E+00 molec/cm2
CF       Cloud fraction                 0.000E+00  1    19019 1.000E+00 unitless
ODCOL    Cloud optical depth            0.000E+00  1    19020 1.000E+00 unitless
CThgt    Cloud top height               0.000E+00  1    19021 1.000E+00 hPa
AIRDEN   Air density                    0.000E+00  1    19022 1.000E+00 molec/cm3
TOTDUST  Total dust opt depth           0.000E+00  1    19023 1.000E+00 unitless
TOTSALT  Total seasalt tracer           3.600E-02  1    19024 1.000E+09 ppbv
NO2      NO2 concentration              4.600E-02  1    19025 1.000E+09 ppbv
TOTAOD   Total aerosol opt depth        0.000E+00  1    19026 1.000E+00 unitless
G_T      Temperature activity factor    0.000E+00  1    19027 1.000E+00 unitless
G_PAR    Light activity factor          0.000E+00  1    19028 1.000E+00 unitless
G_AGE    Leaf-age activity factor       0.000E+00  1    19029 1.000E+00 unitless
G_LAI    LAI activity factor            0.000E+00  1    19030 1.000E+00 unitless
G_SM     Soil-moisture activity factor  0.000E+00  1    19031 1.000E+00 unitless
D_LAI    Daily LAI                      0.000E+00  1    19032 1.000E+00 m2/m2
#==============================================================================
# ND66 diagnostic quantities
#==============================================================================
UWND     GMAO UWND field                0.000E+00  1    12001 1.000E+00 m/s
VWND     GMAO VWND field                0.000E+00  1    12002 1.000E+00 m/s
TMPU     GMAO TMPU field                0.000E+00  1    12003 1.000E+00 K
SPHU     GMAO SPHU field                0.000E+00  1    12004 1.000E+00 g/kg
CMFMC    GMAO CMFMC field               0.000E+00  1    12005 1.000E+00 kg/m2/s
DTRAIN   GMAO DTRAIN field              0.000E+00  1    12006 1.000E+00 kg/m2/s
#==============================================================================
# ND67 diagnostic quantities
#==============================================================================
HFLUX    GMAO HFLUX field               0.000E+00  1    11001 1.000E+00 W/m2
RADSWG   GMAO RADSWG field              0.000E+00  1    11002 1.000E+00 W/m2
PREACC   GMAO PREACC field              0.000E+00  1    11003 1.000E+00 W/m2
PRECON   GMAO PRECON field              0.000E+00  1    11004 1.000E+00 W/m2
TS       GMAO TS field                  0.000E+00  1    11005 1.000E+00 K
RADSWT   GMAO RADSWT field              0.000E+00  1    11006 1.000E+00 W/m2
USTAR    GMAO USTAR field               0.000E+00  1    11007 1.000E+00 m/s
Z0       GMAO Z0 field                  0.000E+00  1    11008 1.000E+00 m
PBL      GMAO PBL field                 0.000E+00  1    11009 1.000E+00 hPa
CLDFRC   GMAO CLDFRC field              0.000E+00  1    11010 1.000E+00 unitless
U10M     GMAO U10M field                0.000E+00  1    11011 1.000E+00 m/s
V10M     GMAO V10M field                0.000E+00  1    11012 1.000E+00 m/s
PS-PBL   GMAO PS-PBL field              0.000E+00  1    11013 1.000E+00 hPa
ALBD     GMAO ALBD field                0.000E+00  1    11014 1.000E+00 unitless
PHIS     GMAO PHIS field                0.000E+00  1    11015 1.000E+00 m
CLDTOP   GMAO CLDTOP field              0.000E+00  1    11016 1.000E+00 level
TROPP    GMAO TROPP field               0.000E+00  1    11017 1.000E+00 hPa
SLP      GMAO SLP field                 0.000E+00  1    11018 1.000E+00 hPa
TSKIN    GMAO TSKIN field               0.000E+00  1    11019 1.000E+00 K
PARDF    GMAO PARDF field               0.000E+00  1    11020 1.000E+00 W/m2
PARDR    GMAO PARDR field               0.000E+00  1    11021 1.000E+00 W/m2
GWET     GMAO GWET field                0.000E+00  1    11022 1.000E+00 unitless
EFLUX    GMAO EFLUX field               0.000E+00  1    11023 1.000E+00 W/m2
#==============================================================================
# ND68 diagnostic quantities
#==============================================================================
BXHEIGHT Grid box height                0.000E+00  1    24001 1.000E+00 m
AD       Air mass in grid box           0.000E+00  1    24002 1.000E+00 kg
AVGW     Mixing ratio of H2O vapor      0.000E+00  1    24003 1.000E+00 v/v
N(AIR)   Number density of air          0.000E+00  1    24004 1.000E+00 molec/m3
